registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80108910051;II;S.I.N. IMPLANT SYSTEM LTDA;SIN - SISTEMA DE IMPLANTE NACIONAL S.A.;BRASIL
80108910052;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910054;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910063;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910068;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910069;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910076;II;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910078;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910079;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910080;I;S.I.N. IMPLANT SYSTEM LTDA;SIN - SISTEMA DE IMPLANTE NACIONAL S.A.;BRASIL
80108910082;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910083;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910084;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910085;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910086;II;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910089;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910091;II;S.I.N. IMPLANT SYSTEM LTDA;SIN - SISTEMA DE IMPLANTE NACIONAL S.A.;BRASIL
80108910093;II;S.I.N. IMPLANT SYSTEM LTDA;SIN - SISTEMA DE IMPLANTE NACIONAL S.A.;BRASIL
80108910096;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910097;IV;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910100;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910108;I;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910110;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910111;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910112;IV;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910116;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910118;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910132;IV;S.I.N. IMPLANT SYSTEM LTDA;;
80108910132;IV;S.I.N. IMPLANT SYSTEM LTDA;ORTHOCELL LTD;AUSTRÁLIA
80108910133;III;S.I.N. IMPLANT SYSTEM LTDA;;
80108910133;III;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80108910134;III;S.I.N. IMPLANT SYSTEM LTDA;;
80108910134;III;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80108910140;III;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108910141;IV;S.I.N. IMPLANT SYSTEM LTDA;;
80108910141;IV;S.I.N. IMPLANT SYSTEM LTDA;COLLAGEN MATRIX, INC.;ESTADOS UNIDOS DA AMÉRICA
80108919012;II;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108919013;II;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108919016;II;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80108919017;II;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80108919018;II;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80108919019;II;S.I.N. IMPLANT SYSTEM LTDA;S.I.N. IMPLANT SYSTEM LTDA;BRASIL
80108919020;II;S.I.N. IMPLANT SYSTEM LTDA;BIOHORIZONS IMPLANT SYSTEM INC.;ESTADOS UNIDOS DA AMÉRICA
80888720003;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SPENCER ITÁLIA SRL;ITÁLIA
80888720007;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SPENCER ITÁLIA SRL;ITÁLIA
80888720009;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SPENCER ITÁLIA SRL;ITÁLIA
80888720026;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;FIRST CARE PRODUCTS, LTD.;ISRAEL
80888720027;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;FIRST CARE PRODUCTS, LTD.;ISRAEL
80888720028;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;FIRST CARE PRODUCTS, LTD.;ISRAEL
