registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
81504790135;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTMED;ALEMANHA
81504790140;IV;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790140;IV;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790141;IV;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790141;IV;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790142;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790142;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790143;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790144;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790145;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790145;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
