registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
81474719014;II;VAD MEDICAL COMERCIO LTDA;RMIST (TIANJIN) MEDICAL DEVICE CO., LTD;CHINA, REPÚBLICA POPULAR
81474719015;II;VAD MEDICAL COMERCIO LTDA;RMIST (TIANJIN) MEDICAL DEVICE CO., LTD;CHINA, REPÚBLICA POPULAR
81474719016;II;VAD MEDICAL COMERCIO LTDA;RMIST (TIANJIN) MEDICAL DEVICE CO., LTD;CHINA, REPÚBLICA POPULAR
81474719017;II;VAD MEDICAL COMERCIO LTDA;TIANJIN MEDAN MEDICAL CORP.;CHINA, REPÚBLICA POPULAR
80154910002;II;VAINCRE IND. COM. IMP. EXP. LTDA.;RIMOS SRL;ITÁLIA
81742120005;I;VALDEQUIMICA PRODUTOS QUIMICOS LTDA;CROWN NAME (WH) UNITED CO. LTD.;CHINA, REPÚBLICA POPULAR
82229360001;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360002;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360003;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360004;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360005;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360006;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360007;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360008;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
82229360009;I;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;VALENMED INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;BRASIL
80174300003;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300003;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGAI SHAPE MEMORY ALLOY CO. LTDA.;CHINA, REPÚBLICA POPULAR
80174300004;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300004;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGHAI SHAPE MEMORY ALLOY CO, LTD;CHINA, REPÚBLICA POPULAR
80174300005;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300005;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGHAI SHAPE MEMORY ALLOY CO, LTD;CHINA, REPÚBLICA POPULAR
80174300006;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300006;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGHAI SHAPE MEMORY ALLOY CO, LTD;CHINA, REPÚBLICA POPULAR
80174300007;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300007;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGHAI SHAPE MEMOY ALLOY CO, LTD;CHINA, REPÚBLICA POPULAR
80174300008;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300008;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174300016;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300017;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300018;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300019;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
