competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104813482;ULTRA PROTECTION GEL ANTICONGELANTE;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678097;UroLift System;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678100;UroLift System - UL400-AM;2026-02-01;;2026-04-30;Incluído
