competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104707127;Shun Loach - 6956014428072 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704705;Shun Loach - 6956014428078 - 1 UNIDADE: RX 2.75×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707135;Shun Loach - 6956014428085 - 1 UNIDADE: RX 3.5×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 3.5mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704713;Shun Loach - 6956014428089 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 3.5×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 3.5mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707143;Shun Loach - 6956014428092 - 1 UNIDADE: RX 4.0×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 4.0mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704721;Shun Loach - 6956014428096 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 4.0×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 4.0mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707151;Shun Loach - 6956014428102 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 4.0×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 4.0mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704730;Shun Loach - 6956014428108 - 1 UNIDADE: RX 4.0×30 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 4.0mm, Comprimento do balão 30mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707160;Shun Loach - 6956014428115 - 1 UNIDADE: RX 1.5×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704748;Shun Loach - 6956014428119 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707178;Shun Loach - 6956014428122 - 1 UNIDADE: RX 1.5×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704756;Shun Loach - 6956014428126 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704764;Shun Loach - 6956014428133 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707186;Shun Loach - 6956014428139 - 1 UNIDADE: RX 1.5×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704772;Shun Loach - 6956014428140 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707194;Shun Loach - 6956014428146 - 1 UNIDADE: RX 1.5×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704780;Shun Loach - 6956014428153 - 1 UNIDADE: RX 1.5×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707208;Shun Loach - 6956014428157 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704799;Shun Loach - 6956014428160 - 1 UNIDADE: RX 1.5×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104707216;Shun Loach - 6956014428164 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.5×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.5mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704802;Shun Loach - 6956014428191 - 1 UNIDADE: RX 1.75×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705973;Shun Loach - 6956014428195 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705981;Shun Loach - 6956014428201 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705990;Shun Loach - 6956014428207 - 1 UNIDADE: RX 1.75×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705086;Shun Loach - 6956014428214 - 1 UNIDADE: RX 1.75×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706007;Shun Loach - 6956014428218 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705094;Shun Loach - 6956014428221 - 1 UNIDADE: RX 1.75×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705108;Shun Loach - 6956014428225 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706015;Shun Loach - 6956014428245 - 1 UNIDADE: RX 1.75×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705116;Shun Loach - 6956014428249 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706023;Shun Loach - 6956014428252 - 1 UNIDADE: RX 1.75×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705124;Shun Loach - 6956014428256 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706031;Shun Loach - 6956014428290 - 1 UNIDADE: RX 2.0×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705159;Shun Loach - 6956014428294 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706040;Shun Loach - 6956014428300 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705167;Shun Loach - 6956014428306 - 1 UNIDADE: RX 2.0×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706058;Shun Loach - 6956014428313 - 1 UNIDADE: RX 2.0×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705175;Shun Loach - 6956014428317 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706066;Shun Loach - 6956014428320 - 1 UNIDADE: RX 2.0×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705183;Shun Loach - 6956014428324 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705191;Shun Loach - 6956014428344 - 1 UNIDADE: RX 2.0×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
